
HM software: Decoder Version [16.20] (including RExt)[Windows][VS 1923][64 bit] 
I; 604; 332; 4; 4
I; 576; 336; 8; 8
I; 584; 336; 8; 8
I; 576; 344; 8; 8
I; 584; 344; 8; 8
I; 592; 336; 4; 4
I; 596; 336; 4; 4
I; 592; 340; 4; 4
I; 596; 340; 4; 4
I; 600; 336; 4; 4
I; 604; 336; 4; 4
I; 600; 340; 4; 4
I; 604; 340; 4; 4
I; 592; 344; 4; 4
I; 596; 344; 4; 4
I; 592; 348; 4; 4
I; 596; 348; 4; 4
I; 600; 344; 8; 8
I; 608; 320; 16; 16
I; 624; 320; 16; 16
I; 608; 336; 4; 4
I; 612; 336; 4; 4
I; 608; 340; 4; 4
I; 612; 340; 4; 4
I; 616; 336; 8; 8
I; 608; 344; 8; 8
I; 616; 344; 8; 8
I; 624; 336; 8; 8
I; 632; 336; 8; 8
I; 624; 344; 8; 8
I; 632; 344; 8; 8
I; 576; 352; 4; 4
I; 580; 352; 4; 4
I; 576; 356; 4; 4
I; 580; 356; 4; 4
I; 584; 352; 8; 8
I; 576; 360; 8; 8
I; 584; 360; 8; 8
I; 592; 352; 16; 16
I; 576; 368; 16; 16
I; 592; 368; 16; 16
I; 608; 352; 4; 4
I; 612; 352; 4; 4
I; 608; 356; 4; 4
I; 612; 356; 4; 4
I; 616; 352; 8; 8
I; 608; 360; 8; 8
I; 616; 360; 8; 8
I; 624; 352; 8; 8
I; 632; 352; 8; 8
I; 624; 360; 4; 4
I; 628; 360; 4; 4
I; 624; 364; 4; 4
I; 628; 364; 4; 4
I; 632; 360; 4; 4
I; 636; 360; 4; 4
I; 632; 364; 4; 4
I; 636; 364; 4; 4
I; 608; 368; 4; 4
I; 612; 368; 4; 4
I; 608; 372; 4; 4
I; 612; 372; 4; 4
I; 616; 368; 8; 8
I; 608; 376; 8; 8
I; 616; 376; 8; 8
I; 624; 368; 8; 8
I; 632; 368; 8; 8
I; 624; 376; 8; 8
I; 632; 376; 8; 8
I; 640; 320; 16; 16
I; 656; 320; 16; 16
I; 640; 336; 16; 16
I; 656; 336; 8; 8
I; 664; 336; 8; 8
I; 656; 344; 8; 8
I; 664; 344; 4; 4
I; 668; 344; 4; 4
I; 664; 348; 4; 4
I; 668; 348; 4; 4
I; 672; 320; 16; 16
I; 688; 320; 4; 4
I; 692; 320; 4; 4
I; 688; 324; 4; 4
I; 692; 324; 4; 4
I; 696; 320; 8; 8
I; 688; 328; 8; 8
I; 696; 328; 8; 8
I; 672; 336; 8; 8
I; 680; 336; 8; 8
I; 672; 344; 8; 8
I; 680; 344; 8; 8
I; 688; 336; 8; 8
I; 696; 336; 8; 8
I; 688; 344; 4; 4
I; 692; 344; 4; 4
I; 688; 348; 4; 4
I; 692; 348; 4; 4
I; 696; 344; 4; 4
I; 700; 344; 4; 4
I; 696; 348; 4; 4
I; 700; 348; 4; 4
I; 640; 352; 16; 16
I; 656; 352; 16; 16
I; 640; 368; 16; 16
I; 656; 368; 16; 16
I; 672; 352; 8; 8
I; 680; 352; 8; 8
I; 672; 360; 8; 8
I; 680; 360; 8; 8
I; 688; 352; 8; 8
I; 696; 352; 8; 8
I; 688; 360; 8; 8
I; 696; 360; 8; 8
I; 672; 368; 8; 8
I; 680; 368; 8; 8
I; 672; 376; 8; 8
I; 680; 376; 8; 8
I; 688; 368; 8; 8
I; 696; 368; 8; 8
I; 688; 376; 8; 8
I; 696; 376; 8; 8
I; 704; 320; 32; 32
I; 736; 320; 32; 32
I; 704; 352; 8; 8
I; 712; 352; 8; 8
I; 704; 360; 8; 8
I; 712; 360; 4; 4
I; 716; 360; 4; 4
I; 712; 364; 4; 4
I; 716; 364; 4; 4
I; 720; 352; 8; 8
I; 728; 352; 8; 8
I; 720; 360; 4; 4
I; 724; 360; 4; 4
I; 720; 364; 4; 4
I; 724; 364; 4; 4
I; 728; 360; 4; 4
I; 732; 360; 4; 4
I; 728; 364; 4; 4
I; 732; 364; 4; 4
I; 704; 368; 8; 8
I; 712; 368; 8; 8
I; 704; 376; 8; 8
I; 712; 376; 8; 8
I; 720; 368; 16; 16
I; 736; 352; 8; 8
I; 744; 352; 8; 8
I; 736; 360; 8; 8
I; 744; 360; 4; 4
I; 748; 360; 4; 4
I; 744; 364; 4; 4
I; 748; 364; 4; 4
I; 752; 352; 8; 8
I; 760; 352; 8; 8
I; 752; 360; 4; 4
I; 756; 360; 4; 4
I; 752; 364; 4; 4
I; 756; 364; 4; 4
I; 760; 360; 8; 8
I; 736; 368; 16; 16
I; 752; 368; 16; 16
I; 768; 320; 32; 32
I; 800; 320; 16; 16
I; 816; 320; 16; 16
I; 800; 336; 16; 16
I; 816; 336; 8; 8
I; 824; 336; 4; 4
I; 828; 336; 4; 4
I; 824; 340; 4; 4
I; 828; 340; 4; 4
I; 816; 344; 4; 4
I; 820; 344; 4; 4
I; 816; 348; 4; 4
I; 820; 348; 4; 4
I; 824; 344; 8; 8
I; 768; 352; 8; 8
I; 776; 352; 8; 8
I; 768; 360; 8; 8
I; 776; 360; 4; 4
I; 780; 360; 4; 4
I; 776; 364; 4; 4
I; 780; 364; 4; 4
I; 784; 352; 8; 8
I; 792; 352; 8; 8
I; 784; 360; 4; 4
I; 788; 360; 4; 4
I; 784; 364; 4; 4
I; 788; 364; 4; 4
I; 792; 360; 8; 8
I; 768; 368; 16; 16
I; 784; 368; 8; 8
I; 792; 368; 8; 8
I; 784; 376; 8; 8
I; 792; 376; 8; 8
I; 800; 352; 8; 8
I; 808; 352; 8; 8
I; 800; 360; 8; 8
I; 808; 360; 4; 4
I; 812; 360; 4; 4
I; 808; 364; 4; 4
I; 812; 364; 4; 4
I; 816; 352; 4; 4
I; 820; 352; 4; 4
I; 816; 356; 4; 4
I; 820; 356; 4; 4
I; 824; 352; 8; 8
I; 816; 360; 8; 8
I; 824; 360; 8; 8
I; 800; 368; 8; 8
I; 808; 368; 8; 8
I; 800; 376; 8; 8
I; 808; 376; 8; 8
I; 816; 368; 8; 8
I; 824; 368; 8; 8
I; 816; 376; 8; 8
I; 824; 376; 8; 8
I; 832; 320; 8; 8
I; 840; 320; 8; 8
I; 832; 328; 8; 8
I; 840; 328; 8; 8
I; 848; 320; 16; 16
I; 832; 336; 8; 8
I; 840; 336; 8; 8
I; 832; 344; 8; 8
I; 840; 344; 8; 8
I; 848; 336; 16; 16
I; 864; 320; 16; 16
I; 880; 320; 16; 16
I; 864; 336; 16; 16
I; 880; 336; 16; 16
I; 832; 352; 8; 8
I; 840; 352; 8; 8
I; 832; 360; 8; 8
I; 840; 360; 8; 8
I; 848; 352; 16; 16
I; 832; 368; 16; 16
I; 848; 368; 16; 16
I; 864; 352; 32; 32
I; 896; 320; 32; 32
I; 928; 320; 16; 16
I; 944; 320; 8; 8
I; 952; 320; 8; 8
I; 944; 328; 8; 8
I; 952; 328; 4; 4
I; 956; 328; 4; 4
I; 952; 332; 4; 4
I; 956; 332; 4; 4
I; 928; 336; 16; 16
I; 944; 336; 8; 8
I; 952; 336; 4; 4
I; 956; 336; 4; 4
I; 952; 340; 4; 4
I; 956; 340; 4; 4
I; 944; 344; 8; 8
I; 952; 344; 8; 8
I; 896; 352; 16; 16
I; 912; 352; 16; 16
I; 896; 368; 8; 8
I; 904; 368; 8; 8
I; 896; 376; 8; 8
I; 904; 376; 4; 4
I; 908; 376; 4; 4
I; 904; 380; 4; 4
I; 908; 380; 4; 4
I; 912; 368; 8; 8
I; 920; 368; 8; 8
I; 912; 376; 8; 8
I; 920; 376; 8; 8
I; 928; 352; 16; 16
I; 944; 352; 8; 8
I; 952; 352; 8; 8
I; 944; 360; 8; 8
I; 952; 360; 8; 8
I; 928; 368; 16; 16
I; 944; 368; 8; 8
I; 952; 368; 4; 4
I; 956; 368; 4; 4
I; 952; 372; 4; 4
I; 956; 372; 4; 4
I; 944; 376; 8; 8
I; 952; 376; 4; 4
I; 956; 376; 4; 4
I; 952; 380; 4; 4
I; 956; 380; 4; 4
I; 960; 320; 8; 8
I; 968; 320; 4; 4
I; 972; 320; 4; 4
I; 968; 324; 4; 4
I; 972; 324; 4; 4
I; 960; 328; 8; 8
I; 968; 328; 8; 8
I; 976; 320; 4; 4
I; 980; 320; 4; 4
I; 976; 324; 4; 4
I; 980; 324; 4; 4
I; 984; 320; 8; 8
I; 976; 328; 8; 8
I; 984; 328; 4; 4
I; 988; 328; 4; 4
I; 984; 332; 4; 4
I; 988; 332; 4; 4
I; 960; 336; 8; 8
I; 968; 336; 8; 8
I; 960; 344; 4; 4
I; 964; 344; 4; 4
I; 960; 348; 4; 4
I; 964; 348; 4; 4
I; 968; 344; 4; 4
I; 972; 344; 4; 4
I; 968; 348; 4; 4
I; 972; 348; 4; 4
I; 976; 336; 8; 8
I; 984; 336; 8; 8
I; 976; 344; 4; 4
I; 980; 344; 4; 4
I; 976; 348; 4; 4
I; 980; 348; 4; 4
I; 984; 344; 4; 4
I; 988; 344; 4; 4
I; 984; 348; 4; 4
I; 988; 348; 4; 4
I; 992; 320; 8; 8
I; 1000; 320; 8; 8
I; 992; 328; 4; 4
I; 996; 328; 4; 4
I; 992; 332; 4; 4
I; 996; 332; 4; 4
I; 1000; 328; 8; 8
I; 1008; 320; 4; 4
I; 1012; 320; 4; 4
I; 1008; 324; 4; 4
I; 1012; 324; 4; 4
I; 1016; 320; 4; 4
I; 1020; 320; 4; 4
I; 1016; 324; 4; 4
I; 1020; 324; 4; 4
I; 1008; 328; 8; 8
I; 1016; 328; 4; 4
I; 1020; 328; 4; 4
I; 1016; 332; 4; 4
I; 1020; 332; 4; 4
I; 992; 336; 8; 8
I; 1000; 336; 4; 4
I; 1004; 336; 4; 4
I; 1000; 340; 4; 4
I; 1004; 340; 4; 4
I; 992; 344; 8; 8
I; 1000; 344; 8; 8
I; 1008; 336; 4; 4
I; 1012; 336; 4; 4
I; 1008; 340; 4; 4
I; 1012; 340; 4; 4
I; 1016; 336; 4; 4
I; 1020; 336; 4; 4
I; 1016; 340; 4; 4
I; 1020; 340; 4; 4
I; 1008; 344; 8; 8
I; 1016; 344; 8; 8
I; 960; 352; 8; 8
I; 968; 352; 4; 4
I; 972; 352; 4; 4
I; 968; 356; 4; 4
I; 972; 356; 4; 4
I; 960; 360; 8; 8
I; 968; 360; 4; 4
I; 972; 360; 4; 4
I; 968; 364; 4; 4
I; 972; 364; 4; 4
I; 976; 352; 8; 8
I; 984; 352; 8; 8
I; 976; 360; 4; 4
I; 980; 360; 4; 4
I; 976; 364; 4; 4
I; 980; 364; 4; 4
I; 984; 360; 4; 4
I; 988; 360; 4; 4
I; 984; 364; 4; 4
I; 988; 364; 4; 4
I; 960; 368; 4; 4
I; 964; 368; 4; 4
I; 960; 372; 4; 4
I; 964; 372; 4; 4
I; 968; 368; 8; 8
I; 960; 376; 4; 4
I; 964; 376; 4; 4
I; 960; 380; 4; 4
I; 964; 380; 4; 4
I; 968; 376; 8; 8
I; 976; 368; 4; 4
I; 980; 368; 4; 4
I; 976; 372; 4; 4
I; 980; 372; 4; 4
I; 984; 368; 4; 4
I; 988; 368; 4; 4
I; 984; 372; 4; 4
I; 988; 372; 4; 4
I; 976; 376; 8; 8
I; 984; 376; 8; 8
I; 992; 352; 4; 4
I; 996; 352; 4; 4
I; 992; 356; 4; 4
I; 996; 356; 4; 4
I; 1000; 352; 8; 8
I; 992; 360; 4; 4
I; 996; 360; 4; 4
I; 992; 364; 4; 4
I; 996; 364; 4; 4
I; 1000; 360; 4; 4
I; 1004; 360; 4; 4
I; 1000; 364; 4; 4
I; 1004; 364; 4; 4
I; 1008; 352; 8; 8
I; 1016; 352; 4; 4
I; 1020; 352; 4; 4
I; 1016; 356; 4; 4
I; 1020; 356; 4; 4
I; 1008; 360; 8; 8
I; 1016; 360; 8; 8
I; 992; 368; 4; 4
I; 996; 368; 4; 4
I; 992; 372; 4; 4
I; 996; 372; 4; 4
I; 1000; 368; 4; 4
I; 1004; 368; 4; 4
I; 1000; 372; 4; 4
I; 1004; 372; 4; 4
I; 992; 376; 8; 8
I; 1000; 376; 4; 4
I; 1004; 376; 4; 4
I; 1000; 380; 4; 4
I; 1004; 380; 4; 4
I; 1008; 368; 8; 8
I; 1016; 368; 8; 8
I; 1008; 376; 4; 4
I; 1012; 376; 4; 4
I; 1008; 380; 4; 4
I; 1012; 380; 4; 4
I; 1016; 376; 8; 8
I; 1024; 320; 8; 8
I; 1032; 320; 8; 8
I; 1024; 328; 8; 8
I; 1032; 328; 4; 4
I; 1036; 328; 4; 4
I; 1032; 332; 4; 4
I; 1036; 332; 4; 4
I; 1040; 320; 8; 8
I; 1048; 320; 8; 8
I; 1040; 328; 8; 8
I; 1048; 328; 8; 8
I; 1024; 336; 8; 8
I; 1032; 336; 8; 8
I; 1024; 344; 8; 8
I; 1032; 344; 4; 4
I; 1036; 344; 4; 4
I; 1032; 348; 4; 4
I; 1036; 348; 4; 4
I; 1040; 336; 8; 8
I; 1048; 336; 4; 4
I; 1052; 336; 4; 4
I; 1048; 340; 4; 4
I; 1052; 340; 4; 4
I; 1040; 344; 8; 8
I; 1048; 344; 8; 8
I; 1056; 320; 8; 8
I; 1064; 320; 8; 8
I; 1056; 328; 8; 8
I; 1064; 328; 8; 8
I; 1072; 320; 8; 8
I; 1080; 320; 8; 8
I; 1072; 328; 8; 8
I; 1080; 328; 8; 8
I; 1056; 336; 8; 8
I; 1064; 336; 8; 8
I; 1056; 344; 8; 8
I; 1064; 344; 8; 8
I; 1072; 336; 8; 8
I; 1080; 336; 8; 8
I; 1072; 344; 4; 4
I; 1076; 344; 4; 4
I; 1072; 348; 4; 4
I; 1076; 348; 4; 4
I; 1080; 344; 8; 8
I; 1024; 352; 8; 8
I; 1032; 352; 4; 4
I; 1036; 352; 4; 4
I; 1032; 356; 4; 4
I; 1036; 356; 4; 4
I; 1024; 360; 8; 8
I; 1032; 360; 8; 8
I; 1040; 352; 8; 8
I; 1048; 352; 8; 8
I; 1040; 360; 4; 4
I; 1044; 360; 4; 4
I; 1040; 364; 4; 4
I; 1044; 364; 4; 4
I; 1048; 360; 8; 8
I; 1024; 368; 8; 8
I; 1032; 368; 8; 8
I; 1024; 376; 4; 4
I; 1028; 376; 4; 4
I; 1024; 380; 4; 4
I; 1028; 380; 4; 4
I; 1032; 376; 4; 4
I; 1036; 376; 4; 4
I; 1032; 380; 4; 4
I; 1036; 380; 4; 4
I; 1040; 368; 8; 8
I; 1048; 368; 4; 4
I; 1052; 368; 4; 4
I; 1048; 372; 4; 4
I; 1052; 372; 4; 4
I; 1040; 376; 8; 8
I; 1048; 376; 8; 8
I; 1056; 352; 8; 8
I; 1064; 352; 8; 8
I; 1056; 360; 8; 8
I; 1064; 360; 8; 8
I; 1072; 352; 8; 8
I; 1080; 352; 4; 4
I; 1084; 352; 4; 4
I; 1080; 356; 4; 4
I; 1084; 356; 4; 4
I; 1072; 360; 4; 4
I; 1076; 360; 4; 4
I; 1072; 364; 4; 4
I; 1076; 364; 4; 4
I; 1080; 360; 4; 4
I; 1084; 360; 4; 4
I; 1080; 364; 4; 4
I; 1084; 364; 4; 4
I; 1056; 368; 8; 8
I; 1064; 368; 4; 4
I; 1068; 368; 4; 4
I; 1064; 372; 4; 4
I; 1068; 372; 4; 4
I; 1056; 376; 8; 8
I; 1064; 376; 4; 4
I; 1068; 376; 4; 4
I; 1064; 380; 4; 4
I; 1068; 380; 4; 4
I; 1072; 368; 8; 8
I; 1080; 368; 8; 8
I; 1072; 376; 4; 4
I; 1076; 376; 4; 4
I; 1072; 380; 4; 4
I; 1076; 380; 4; 4
I; 1080; 376; 8; 8
I; 1088; 320; 16; 16
I; 1104; 320; 16; 16
I; 1088; 336; 8; 8
I; 1096; 336; 4; 4
I; 1100; 336; 4; 4
I; 1096; 340; 4; 4
I; 1100; 340; 4; 4
I; 1088; 344; 8; 8
I; 1096; 344; 8; 8
I; 1104; 336; 4; 4
I; 1108; 336; 4; 4
I; 1104; 340; 4; 4
I; 1108; 340; 4; 4
I; 1112; 336; 4; 4
I; 1116; 336; 4; 4
I; 1112; 340; 4; 4
I; 1116; 340; 4; 4
I; 1104; 344; 8; 8
I; 1112; 344; 8; 8
I; 1120; 320; 16; 16
I; 1136; 320; 8; 8
I; 1144; 320; 8; 8
I; 1136; 328; 4; 4
I; 1140; 328; 4; 4
I; 1136; 332; 4; 4
I; 1140; 332; 4; 4
I; 1144; 328; 4; 4
I; 1148; 328; 4; 4
I; 1144; 332; 4; 4
I; 1148; 332; 4; 4
I; 1120; 336; 4; 4
I; 1124; 336; 4; 4
I; 1120; 340; 4; 4
I; 1124; 340; 4; 4
I; 1128; 336; 8; 8
I; 1120; 344; 8; 8
I; 1128; 344; 8; 8
I; 1136; 336; 4; 4
I; 1140; 336; 4; 4
I; 1136; 340; 4; 4
I; 1140; 340; 4; 4
I; 1144; 336; 8; 8
I; 1136; 344; 4; 4
I; 1140; 344; 4; 4
I; 1136; 348; 4; 4
I; 1140; 348; 4; 4
I; 1144; 344; 8; 8
I; 1088; 352; 4; 4
I; 1092; 352; 4; 4
I; 1088; 356; 4; 4
I; 1092; 356; 4; 4
I; 1096; 352; 8; 8
I; 1088; 360; 8; 8
I; 1096; 360; 4; 4
I; 1100; 360; 4; 4
I; 1096; 364; 4; 4
I; 1100; 364; 4; 4
I; 1104; 352; 4; 4
I; 1108; 352; 4; 4
I; 1104; 356; 4; 4
I; 1108; 356; 4; 4
I; 1112; 352; 8; 8
I; 1104; 360; 8; 8
I; 1112; 360; 8; 8
I; 1088; 368; 8; 8
I; 1096; 368; 4; 4
I; 1100; 368; 4; 4
I; 1096; 372; 4; 4
I; 1100; 372; 4; 4
I; 1088; 376; 8; 8
I; 1096; 376; 8; 8
I; 1104; 368; 8; 8
I; 1112; 368; 4; 4
I; 1116; 368; 4; 4
I; 1112; 372; 4; 4
I; 1116; 372; 4; 4
I; 1104; 376; 4; 4
I; 1108; 376; 4; 4
I; 1104; 380; 4; 4
I; 1108; 380; 4; 4
I; 1112; 376; 8; 8
I; 1120; 352; 4; 4
I; 1124; 352; 4; 4
I; 1120; 356; 4; 4
I; 1124; 356; 4; 4
I; 1128; 352; 8; 8
I; 1120; 360; 8; 8
I; 1128; 360; 4; 4
I; 1132; 360; 4; 4
I; 1128; 364; 4; 4
I; 1132; 364; 4; 4
I; 1136; 352; 8; 8
I; 1144; 352; 8; 8
I; 1136; 360; 8; 8
I; 1144; 360; 8; 8
I; 1120; 368; 4; 4
I; 1124; 368; 4; 4
I; 1120; 372; 4; 4
I; 1124; 372; 4; 4
I; 1128; 368; 8; 8
I; 1120; 376; 8; 8
I; 1128; 376; 8; 8
I; 1136; 368; 8; 8
I; 1144; 368; 8; 8
I; 1136; 376; 8; 8
I; 1144; 376; 8; 8
I; 1152; 320; 8; 8
I; 1160; 320; 8; 8
I; 1152; 328; 4; 4
I; 1156; 328; 4; 4
I; 1152; 332; 4; 4
I; 1156; 332; 4; 4
I; 1160; 328; 4; 4
I; 1164; 328; 4; 4
I; 1160; 332; 4; 4
I; 1164; 332; 4; 4
I; 1168; 320; 8; 8
I; 1176; 320; 4; 4
I; 1180; 320; 4; 4
I; 1176; 324; 4; 4
I; 1180; 324; 4; 4
I; 1168; 328; 4; 4
I; 1172; 328; 4; 4
I; 1168; 332; 4; 4
I; 1172; 332; 4; 4
I; 1176; 328; 8; 8
I; 1152; 336; 8; 8
I; 1160; 336; 8; 8
I; 1152; 344; 8; 8
I; 1160; 344; 8; 8
I; 1168; 336; 8; 8
I; 1176; 336; 8; 8
I; 1168; 344; 8; 8
I; 1176; 344; 8; 8
I; 1184; 320; 16; 16
I; 1200; 320; 4; 4
I; 1204; 320; 4; 4
I; 1200; 324; 4; 4
I; 1204; 324; 4; 4
I; 1208; 320; 8; 8
I; 1200; 328; 4; 4
I; 1204; 328; 4; 4
I; 1200; 332; 4; 4
I; 1204; 332; 4; 4
I; 1208; 328; 8; 8
I; 1184; 336; 4; 4
I; 1188; 336; 4; 4
I; 1184; 340; 4; 4
I; 1188; 340; 4; 4
I; 1192; 336; 8; 8
I; 1184; 344; 4; 4
I; 1188; 344; 4; 4
I; 1184; 348; 4; 4
I; 1188; 348; 4; 4
I; 1192; 344; 8; 8
I; 1200; 336; 4; 4
I; 1204; 336; 4; 4
I; 1200; 340; 4; 4
I; 1204; 340; 4; 4
I; 1208; 336; 8; 8
I; 1200; 344; 4; 4
I; 1204; 344; 4; 4
I; 1200; 348; 4; 4
I; 1204; 348; 4; 4
I; 1208; 344; 8; 8
I; 1152; 352; 8; 8
I; 1160; 352; 8; 8
I; 1152; 360; 8; 8
I; 1160; 360; 4; 4
I; 1164; 360; 4; 4
I; 1160; 364; 4; 4
I; 1164; 364; 4; 4
I; 1168; 352; 16; 16
I; 1152; 368; 8; 8
I; 1160; 368; 8; 8
I; 1152; 376; 8; 8
I; 1160; 376; 8; 8
I; 1168; 368; 16; 16
I; 1184; 352; 16; 16
I; 1200; 352; 16; 16
I; 1184; 368; 16; 16
I; 1200; 368; 16; 16
I; 1216; 320; 16; 16
I; 1232; 320; 8; 8
I; 1240; 320; 8; 8
I; 1232; 328; 8; 8
I; 1240; 328; 4; 4
I; 1244; 328; 4; 4
I; 1240; 332; 4; 4
I; 1244; 332; 4; 4
I; 1216; 336; 8; 8
I; 1224; 336; 8; 8
I; 1216; 344; 8; 8
I; 1224; 344; 8; 8
I; 1232; 336; 8; 8
I; 1240; 336; 8; 8
I; 1232; 344; 8; 8
I; 1240; 344; 8; 8
I; 1248; 320; 8; 8
I; 1256; 320; 8; 8
I; 1248; 328; 8; 8
I; 1256; 328; 4; 4
I; 1260; 328; 4; 4
I; 1256; 332; 4; 4
I; 1260; 332; 4; 4
I; 1264; 320; 8; 8
I; 1272; 320; 8; 8
I; 1264; 328; 4; 4
I; 1268; 328; 4; 4
I; 1264; 332; 4; 4
I; 1268; 332; 4; 4
I; 1272; 328; 8; 8
I; 1248; 336; 16; 16
I; 1264; 336; 16; 16
I; 1216; 352; 32; 32
I; 1248; 352; 16; 16
I; 1264; 352; 8; 8
I; 1272; 352; 8; 8
I; 1264; 360; 4; 4
I; 1268; 360; 4; 4
I; 1264; 364; 4; 4
I; 1268; 364; 4; 4
I; 1272; 360; 8; 8
I; 1248; 368; 16; 16
I; 1264; 368; 16; 16
I; 1280; 320; 4; 4
I; 1284; 320; 4; 4
I; 1280; 324; 4; 4
I; 1284; 324; 4; 4
I; 1288; 320; 8; 8
I; 1280; 328; 8; 8
I; 1288; 328; 4; 4
I; 1292; 328; 4; 4
I; 1288; 332; 4; 4
I; 1292; 332; 4; 4
I; 1296; 320; 8; 8
I; 1304; 320; 8; 8
I; 1296; 328; 8; 8
I; 1304; 328; 8; 8
I; 1280; 336; 16; 16
I; 1296; 336; 8; 8
I; 1304; 336; 8; 8
I; 1296; 344; 8; 8
I; 1304; 344; 8; 8
I; 1312; 320; 8; 8
I; 1320; 320; 8; 8
I; 1312; 328; 8; 8
I; 1320; 328; 8; 8
I; 1328; 320; 16; 16
I; 1312; 336; 8; 8
I; 1320; 336; 8; 8
I; 1312; 344; 8; 8
I; 1320; 344; 8; 8
I; 1328; 336; 8; 8
I; 1336; 336; 8; 8
I; 1328; 344; 8; 8
I; 1336; 344; 8; 8
I; 1280; 352; 4; 4
I; 1284; 352; 4; 4
I; 1280; 356; 4; 4
I; 1284; 356; 4; 4
I; 1288; 352; 4; 4
I; 1292; 352; 4; 4
I; 1288; 356; 4; 4
I; 1292; 356; 4; 4
I; 1280; 360; 8; 8
I; 1288; 360; 8; 8
I; 1296; 352; 16; 16
I; 1280; 368; 16; 16
I; 1296; 368; 16; 16
I; 1312; 352; 4; 4
I; 1316; 352; 4; 4
I; 1312; 356; 4; 4
I; 1316; 356; 4; 4
I; 1320; 352; 8; 8
I; 1312; 360; 8; 8
I; 1320; 360; 8; 8
I; 1328; 352; 8; 8
I; 1336; 352; 8; 8
I; 1328; 360; 8; 8
I; 1336; 360; 8; 8
I; 1312; 368; 16; 16
I; 1328; 368; 8; 8
I; 1336; 368; 8; 8
I; 1328; 376; 8; 8
I; 1336; 376; 8; 8
I; 1344; 320; 16; 16
I; 1360; 320; 8; 8
I; 1368; 320; 8; 8
I; 1360; 328; 8; 8
I; 1368; 328; 8; 8
I; 1344; 336; 16; 16
I; 1360; 336; 8; 8
I; 1368; 336; 8; 8
I; 1360; 344; 8; 8
I; 1368; 344; 8; 8
I; 1376; 320; 32; 32
I; 1344; 352; 16; 16
I; 1360; 352; 16; 16
I; 1344; 368; 16; 16
I; 1360; 368; 16; 16
I; 1376; 352; 32; 32
I; 1408; 320; 32; 32
I; 1440; 320; 32; 32
I; 1408; 352; 32; 32
I; 1440; 352; 32; 32
I; 1472; 320; 32; 32
I; 1504; 320; 16; 16
I; 1520; 320; 16; 16
I; 1504; 336; 8; 8
I; 1512; 336; 8; 8
I; 1504; 344; 8; 8
I; 1512; 344; 8; 8
I; 1520; 336; 8; 8
I; 1528; 336; 8; 8
I; 1520; 344; 8; 8
I; 1528; 344; 8; 8
I; 1472; 352; 16; 16
I; 1488; 352; 16; 16
I; 1472; 368; 8; 8
I; 1480; 368; 4; 4
I; 1484; 368; 4; 4
I; 1480; 372; 4; 4
I; 1484; 372; 4; 4
I; 1472; 376; 8; 8
I; 1480; 376; 8; 8
I; 1488; 368; 8; 8
I; 1496; 368; 8; 8
I; 1488; 376; 8; 8
I; 1496; 376; 8; 8
I; 1504; 352; 8; 8
I; 1512; 352; 8; 8
I; 1504; 360; 8; 8
I; 1512; 360; 8; 8
I; 1520; 352; 8; 8
I; 1528; 352; 8; 8
I; 1520; 360; 8; 8
I; 1528; 360; 8; 8
I; 1504; 368; 8; 8
I; 1512; 368; 8; 8
I; 1504; 376; 8; 8
I; 1512; 376; 8; 8
I; 1520; 368; 16; 16
I; 1536; 320; 8; 8
I; 1544; 320; 8; 8
I; 1536; 328; 8; 8
I; 1544; 328; 4; 4
I; 1548; 328; 4; 4
I; 1544; 332; 4; 4
I; 1548; 332; 4; 4
I; 1552; 320; 8; 8
I; 1560; 320; 8; 8
I; 1552; 328; 4; 4
I; 1556; 328; 4; 4
I; 1552; 332; 4; 4
I; 1556; 332; 4; 4
I; 1560; 328; 8; 8
I; 1536; 336; 8; 8
I; 1544; 336; 8; 8
I; 1536; 344; 8; 8
I; 1544; 344; 8; 8
I; 1552; 336; 16; 16
I; 1568; 320; 8; 8
I; 1576; 320; 8; 8
I; 1568; 328; 8; 8
I; 1576; 328; 8; 8
I; 1584; 320; 16; 16
I; 1568; 336; 16; 16
I; 1584; 336; 16; 16
I; 1536; 352; 32; 32
I; 1568; 352; 16; 16
I; 1584; 352; 16; 16
I; 1568; 368; 16; 16
I; 1584; 368; 16; 16
I; 1600; 320; 16; 16
I; 1616; 320; 16; 16
I; 1600; 336; 16; 16
I; 1616; 336; 8; 8
I; 1624; 336; 8; 8
I; 1616; 344; 8; 8
I; 1624; 344; 8; 8
I; 1632; 320; 8; 8
I; 1640; 320; 8; 8
I; 1632; 328; 8; 8
I; 1640; 328; 8; 8
I; 1648; 320; 16; 16
I; 1632; 336; 4; 4
I; 1636; 336; 4; 4
I; 1632; 340; 4; 4
I; 1636; 340; 4; 4
I; 1640; 336; 8; 8
I; 1632; 344; 8; 8
I; 1640; 344; 8; 8
I; 1648; 336; 16; 16
I; 1600; 352; 16; 16
I; 1616; 352; 16; 16
I; 1600; 368; 16; 16
I; 1616; 368; 8; 8
I; 1624; 368; 8; 8
I; 1616; 376; 8; 8
I; 1624; 376; 8; 8
I; 1632; 352; 32; 32
I; 1664; 320; 32; 32
I; 1696; 320; 16; 16
I; 1712; 320; 16; 16
I; 1696; 336; 16; 16
I; 1712; 336; 8; 8
I; 1720; 336; 4; 4
I; 1724; 336; 4; 4
